UMAP1,UMAP2,Year
11.487278,15.875752,2021
-0.9782062,13.189424,2021
11.335235,15.726715,2021
5.112943,17.027212,2021
11.276639,14.9147835,2021
10.601902,15.181998,2021
5.8162,17.336424,2021
0.006740664,15.092556,2021
11.744678,15.346342,2021
3.227771,13.883423,2021
4.331224,11.94147,2021
3.3188066,10.879078,2021
11.598244,15.373812,2021
5.163532,15.06373,2021
4.872235,11.38693,2021
5.6812267,12.371969,2021
3.0628529,13.980073,2021
10.668569,15.277364,2021
3.1217856,10.794846,2021
-2.4624212,14.651751,2021
2.3515303,8.563969,2021
-2.2718346,6.0976696,2021
11.0957775,15.150309,2021
3.1099408,19.242447,2021
-2.335173,5.807399,2021
3.2466922,19.630178,2021
-2.313711,14.97722,2021
3.6076634,12.648844,2021
11.1885395,14.859709,2021
3.8363397,13.341454,2021
5.7364883,17.428854,2021
1.1690146,11.27973,2021
11.557539,15.117756,2021
1.8370079,11.570676,2021
3.0889452,10.714316,2021
3.4963984,12.422375,2021
-0.14594491,8.0355835,2021
-0.24860679,7.9065533,2021
0.32192498,10.769439,2021
0.35471284,10.5031595,2021
-2.3919935,6.3660126,2021
-1.9994289,13.988343,2021
2.5013974,12.025922,2021
3.7096536,13.237455,2021
4.043517,13.460426,2021
-1.0130978,6.998659,2021
0.40466478,8.779658,2021
-1.1918412,14.528646,2021
1.2728475,17.997066,2021
1.507817,17.738983,2021
1.4409688,17.918325,2021
11.855145,14.975389,2021
3.045336,18.146051,2021
2.2519965,15.0728,2021
11.687795,15.129012,2021
-2.0926766,14.671001,2021
-2.7941663,15.121593,2021
5.515309,14.632921,2021
-0.31518278,15.196208,2021
-1.2263225,15.233306,2021
11.427014,14.657332,2021
11.656902,15.769884,2021
2.9280498,15.023605,2021
4.631599,11.240859,2021
11.066366,15.680469,2021
4.5595093,11.659828,2021
-2.4554374,15.070684,2021
1.7925698,14.072957,2021
-1.9989836,14.792961,2021
11.403661,14.98173,2021
11.432138,14.756426,2021
3.3079133,13.481759,2021
5.1263447,17.233522,2021
11.929057,15.282648,2021
12.044403,15.110535,2021
2.2040124,9.045419,2021
5.9009695,12.500154,2021
2.4246228,8.7812605,2021
1.4038688,12.256436,2021
6.4781632,15.898947,2022
6.5337896,15.085547,2022
3.9579308,10.209145,2022
6.7983418,16.145128,2022
10.2379675,11.468222,2022
10.263423,12.384332,2022
6.7925596,15.929662,2022
6.829146,16.158304,2022
3.809192,10.279734,2022
4.5985537,15.869098,2022
2.692418,8.664556,2022
2.880454,17.960236,2022
-0.34025514,15.394375,2022
-2.9679897,14.454661,2022
-0.45431575,15.593886,2022
4.0061073,17.203213,2022
4.0404553,17.102867,2022
1.1788843,14.263859,2022
3.9761536,17.189123,2022
-3.242077,14.611905,2022
3.4081461,15.595422,2022
10.8072195,11.406725,2022
11.029923,11.388691,2022
4.1210966,16.290575,2022
-0.346519,15.365662,2022
-1.4465142,13.119039,2022
10.557904,11.669713,2022
-3.324758,14.937516,2022
4.1851263,13.884445,2022
10.777717,11.467728,2022
10.586211,10.672356,2022
1.7445546,12.273206,2022
11.012192,11.45351,2022
4.310389,15.453422,2022
10.576938,11.642224,2022
4.2335277,11.767649,2022
1.8844901,13.885674,2022
10.550224,11.418863,2022
4.0370355,15.725386,2022
0.6432679,14.252454,2022
4.556467,11.586358,2022
4.5787272,11.331382,2022
3.8502827,16.129608,2022
4.078386,16.292366,2022
10.894834,11.150585,2022
-3.112472,14.621177,2022
3.7237625,12.134716,2022
4.403151,15.537599,2022
3.9776106,16.131086,2022
-3.3288212,14.687202,2022
3.7452602,16.002823,2022
10.678716,10.864336,2022
3.634713,16.260027,2022
2.4959643,8.746154,2022
5.930768,14.757151,2022
3.7708306,15.876802,2022
4.8310084,11.385996,2022
2.0751364,11.630136,2022
-0.37168702,14.022195,2022
-0.044315238,7.110138,2022
-1.3498412,6.989671,2022
3.0406334,12.24684,2022
3.312335,19.04431,2022
0.715469,10.698966,2022
0.08951606,7.37749,2022
-0.9024616,13.7789135,2022
0.26951146,7.373767,2022
0.498082,7.2167215,2022
-1.5293282,6.7278275,2022
-0.80359656,14.673288,2022
0.03708472,7.1818604,2022
0.122948155,7.4595413,2022
0.789763,8.830996,2022
0.28602993,7.7215667,2022
-2.5649266,5.7152076,2022
-0.6751929,14.563342,2022
0.25676748,7.381343,2022
10.645938,11.666066,2022
1.4003394,11.174817,2022
-1.5073445,13.549971,2022
0.7156232,8.972737,2022
2.9484632,19.44066,2022
-1.7635679,13.423753,2022
0.62282044,10.760661,2022
3.9254255,12.18814,2022
10.497081,11.171631,2022
4.210368,15.58085,2022
10.423505,10.941814,2022
5.8942738,14.80725,2022
4.1325903,15.633294,2022
10.740791,11.008305,2022
-3.1212392,14.512478,2022
3.9131489,15.555476,2022
-2.9760435,14.184279,2022
4.177261,15.990133,2022
2.36325,8.699437,2022
3.7957413,12.905807,2022
-2.4421175,13.978063,2022
10.488518,11.107553,2022
0.14916609,7.122974,2022
-3.1365852,14.352209,2022
3.7056823,15.878692,2022
4.0253186,16.004301,2022
3.6394222,10.477695,2023
4.0510206,11.225435,2023
6.4584846,16.104982,2023
3.805218,10.262696,2023
6.1430173,15.233552,2023
0.40022135,10.577156,2023
1.030526,11.444108,2023
2.7413535,12.254138,2023
-0.4365026,14.009496,2023
0.5642733,8.993658,2023
-0.7135008,13.858791,2023
-2.069045,14.039657,2023
-0.09132778,7.4970036,2023
1.9790125,11.746105,2023
-0.11450241,7.6428266,2023
3.1879182,19.428661,2023
0.21310316,7.756785,2023
3.018807,19.542797,2023
-2.598642,14.834968,2023
-0.23238665,15.152541,2023
4.9516916,17.271524,2023
0.5201823,14.1562605,2023
3.76242,14.138644,2023
11.830563,12.379256,2023
4.8472195,11.568578,2023
11.853207,12.53056,2023
2.7240734,11.32897,2023
-1.4480673,15.380511,2023
6.605424,16.123472,2023
-2.6988559,14.591863,2023
5.9092546,17.66122,2023
5.463663,17.579424,2023
6.006522,17.422234,2023
11.849807,13.081604,2023
12.561167,13.454332,2023
6.727314,13.123951,2023
6.5681233,13.329707,2023
6.7649517,13.330945,2023
3.93354,13.244714,2023
5.545315,12.289526,2023
3.9580326,14.172825,2023
11.326008,13.382778,2023
-2.9925058,15.274477,2023
-2.247009,14.247744,2023
11.260507,13.3649025,2023
4.2554946,17.16644,2023
1.2922109,17.538898,2023
1.0863547,14.351461,2023
1.3214706,17.718412,2023
3.1200912,17.985537,2023
12.295756,13.207049,2023
12.448781,13.287293,2023
12.350995,13.139399,2023
6.023263,17.685776,2023
1.1200359,17.784542,2023
12.6781,13.467416,2023
5.999551,17.344248,2023
5.589544,17.004118,2023
12.0441,12.949933,2023
4.724071,11.45637,2023
5.417382,17.911098,2023
12.013845,12.689274,2023
11.951335,12.769003,2023
-2.466886,14.334351,2023
12.626591,13.058446,2023
12.649207,13.071165,2023
-2.5514357,14.454292,2023
3.1126895,11.053125,2023
11.46885,12.764953,2023
1.5543334,12.29259,2023
11.538173,12.892772,2023
11.672176,12.516705,2023
11.629628,12.610815,2023
1.9761182,13.749952,2023
1.5048683,12.380844,2024
8.219796,12.640422,2024
8.6411295,13.028153,2024
5.586819,15.026292,2024
10.188673,13.439438,2024
3.3821192,19.318638,2024
1.2000417,10.875748,2024
0.34574944,9.000693,2024
3.1971347,19.292667,2024
-0.20741828,8.06784,2024
2.597915,12.358991,2024
-2.6792586,5.5431714,2024
-0.7875101,13.982087,2024
1.9726912,11.613927,2024
-0.38156304,8.203162,2024
-2.6414948,5.7714243,2024
0.9941854,11.230448,2024
-2.8865256,5.7246203,2024
8.819181,12.666834,2024
3.9576607,16.575548,2024
2.4597952,9.064745,2024
-0.42623544,8.198251,2024
8.503326,12.585891,2024
6.096345,15.397354,2024
6.20632,15.248202,2024
6.5707436,16.368628,2024
1.7793925,13.989404,2024
8.280919,12.891237,2024
5.5608463,17.757378,2024
8.640112,12.834191,2024
-2.0013063,14.684758,2024
8.509921,13.030322,2024
9.034415,13.533162,2024
-2.472548,15.5100975,2024
8.155298,12.673266,2024
8.275313,12.657747,2024
0.49604288,14.11493,2024
4.90623,11.148823,2024
8.68426,12.472006,2024
-1.9079499,14.962032,2024
-2.6555557,15.4797535,2024
5.6063247,17.680313,2024
8.252425,12.336674,2024
1.1519572,14.2062025,2024
8.815574,12.829694,2024
1.0534495,17.449278,2024
2.8157532,18.048103,2024
4.12753,13.272833,2024
8.611766,12.529548,2024
8.571492,12.324586,2024
5.4635844,17.59892,2024
2.4453528,9.244721,2024
3.0436308,13.535473,2024
