UMAP1,UMAP2,Year
9.994347,11.721005,2020
19.220388,-6.256049,2020
6.9602747,6.9622345,2020
15.344353,8.651106,2020
10.752506,12.375707,2020
16.118341,-13.503385,2020
15.950736,8.123342,2020
11.09162,12.345428,2020
15.697561,30.938921,2020
3.4296257,-12.148184,2020
14.942001,8.284452,2020
14.730002,7.8213396,2020
19.202963,-6.2535434,2020
15.753195,30.803947,2020
8.007874,8.747849,2020
15.581299,30.866375,2020
15.623597,30.906954,2020
-0.8713284,-0.32727695,2020
-3.4608176,7.7568393,2020
-3.6344702,7.8891006,2020
7.6891036,7.753236,2020
-1.5404497,-1.5773913,2020
17.130367,8.493599,2020
8.935339,7.340724,2020
-1.1488465,-1.2364603,2020
-1.5898384,10.85479,2020
-1.6915228,-1.1694956,2020
-1.1360412,-1.2174218,2020
14.292225,7.378976,2020
12.826687,4.056883,2020
6.8262053,7.4233904,2020
15.332315,9.01703,2020
-1.5498077,-1.5950016,2020
14.789006,0.6520074,2020
-1.5366868,-1.5914837,2020
-1.1451975,-1.2525612,2020
15.9293,8.141708,2020
-3.0233064,7.746315,2020
-1.8796426,-0.624848,2020
-1.8310906,-0.66165835,2020
-1.60265,10.841953,2020
16.025068,9.0566435,2020
15.305057,9.019422,2020
13.804322,0.9826649,2020
6.614165,10.417393,2020
14.803524,0.71828955,2020
-1.1960846,-1.1173252,2020
17.210815,8.654624,2020
-1.8124607,-0.6903462,2020
-1.2454087,-1.0506567,2020
-1.6309216,10.813718,2020
3.5378895,-11.986755,2020
3.5064564,-12.002295,2020
-1.1889038,-1.2344515,2020
16.187874,9.153972,2021
14.381448,7.45974,2021
14.375097,7.4641304,2021
5.2941046,10.3921995,2021
14.462621,7.5421925,2021
10.031787,3.1316113,2021
-1.1963228,1.0187622,2021
5.2927628,10.389654,2021
-1.2333878,1.0121303,2021
14.803655,0.29501817,2021
9.344403,7.2564864,2021
9.241107,7.3790607,2021
0.6752779,18.07485,2021
14.773102,0.2864236,2021
17.403234,8.652692,2021
16.1118,8.992584,2021
14.756353,0.31945398,2021
0.7080274,18.042141,2021
-0.07562076,-0.4421537,2021
3.4384248,-12.107675,2021
17.19142,8.610109,2021
-1.4887321,2.1688933,2021
-0.10548477,-0.4670971,2021
14.452096,7.5230207,2021
-0.08075253,-0.4507237,2021
14.749179,0.3810753,2021
0.24729529,-0.014736339,2021
-0.41191623,-0.7296459,2021
15.191765,0.38456678,2021
15.359818,9.015418,2021
0.17224917,-0.29844728,2021
9.489563,7.206969,2021
6.866574,7.4410086,2021
6.5657854,10.473203,2021
0.17408386,-0.3001792,2021
11.848447,3.178652,2021
6.636634,7.610887,2021
6.921413,6.9593825,2021
9.514823,7.1939926,2021
-0.40188903,-0.7374275,2021
6.6156864,10.454757,2021
17.349297,8.480819,2021
3.4644053,-12.080547,2021
15.6328,30.872221,2021
0.04922479,0.051154807,2021
-3.489645,7.775801,2021
15.623045,30.948687,2021
-3.5926845,7.8494134,2021
17.17609,8.606429,2021
7.737471,7.7587395,2021
0.06357241,0.007508537,2021
9.261364,7.360719,2021
15.128667,0.43629298,2021
10.742206,12.379175,2021
0.28482088,-0.22464515,2021
9.996232,11.733414,2021
6.5527196,10.391192,2021
7.86501,7.790118,2021
15.226533,-13.33429,2021
15.226938,-13.338223,2021
11.165815,12.277173,2021
11.108728,12.322368,2021
15.780303,30.756462,2021
15.979112,8.100939,2021
7.974658,8.723614,2021
9.313942,7.445475,2021
9.241604,7.4019113,2021
16.097523,-13.489951,2021
19.156296,-6.1915708,2021
15.560814,8.577562,2021
-1.366881,11.080286,2021
-1.3782301,11.069019,2021
-1.3595093,11.08791,2021
0.24311902,-0.16616002,2021
-2.975429,7.763614,2021
12.779585,3.9764345,2021
0.21590014,-0.22135316,2021
16.868431,8.556499,2021
17.22134,8.667143,2021
11.875762,3.3203156,2021
15.3344345,8.9797125,2021
16.176994,9.0071335,2021
0.3346807,-0.044564895,2021
-0.09330167,-0.4583455,2021
12.540333,3.7058735,2021
6.613135,7.5253778,2021
-0.30089772,-0.6191876,2021
6.781569,7.5302362,2021
17.25882,8.738639,2021
12.902351,4.1981215,2021
16.959734,8.575189,2021
0.25213423,-0.18831433,2021
0.41251114,0.025058292,2021
9.35603,7.263149,2021
14.8923025,0.37035346,2021
0.34036684,-0.06076303,2021
0.24306965,-0.18252565,2021
3.5272667,-12.146873,2021
6.952375,6.947822,2021
3.4702907,-12.080559,2021
9.746412,11.2520075,2021
10.122279,3.210671,2022
11.326665,3.2295187,2022
5.238693,10.349956,2022
10.169931,3.2460437,2022
-4.8203707,4.4816914,2022
-1.6330087,2.1709955,2022
10.130706,3.2228823,2022
10.127852,3.2173781,2022
5.323514,10.431795,2022
12.36079,1.4179081,2022
3.5584612,-11.977958,2022
-2.9842916,7.790219,2022
15.378292,9.049068,2022
18.17366,8.607099,2022
15.411595,9.111643,2022
13.749243,1.0055224,2022
13.7224045,1.0284061,2022
13.065794,4.435292,2022
13.712565,1.0426713,2022
18.2124,8.671642,2022
12.849071,1.8081747,2022
-4.84993,4.508713,2022
-4.705066,4.3634334,2022
12.619072,1.2254452,2022
15.42842,9.082963,2022
14.321406,7.4046493,2022
-4.7422776,4.405314,2022
18.248327,8.697073,2022
9.011173,7.4353995,2022
-4.7012153,4.3600473,2022
-4.5646873,4.2258716,2022
9.75174,11.234585,2022
-4.888947,4.5486813,2022
12.32943,1.480755,2022
-4.7699213,4.4282846,2022
6.7840767,7.418345,2022
12.925974,4.228203,2022
-4.778295,4.436229,2022
12.450366,1.3713686,2022
13.067751,4.4645467,2022
6.856653,7.408253,2022
6.600369,7.5142703,2022
12.697897,1.0584728,2022
12.621349,1.1234277,2022
-4.7456474,4.4045253,2022
18.245317,8.641689,2022
7.5865717,7.7436643,2022
12.397498,1.4070182,2022
12.62398,1.0891038,2022
18.238403,8.658368,2022
12.601935,1.0965652,2022
-4.6554585,4.3146925,2022
12.662111,1.0707996,2022
3.4265673,-12.074151,2022
11.772514,3.227587,2022
12.599624,1.1332008,2022
6.69849,7.4693594,2022
9.939064,11.667935,2022
14.916551,8.237476,2022
15.48973,-13.086148,2022
16.189247,-13.5719795,2022
7.9811606,8.733718,2022
-3.5213647,7.7820034,2022
11.100633,12.297379,2022
15.387951,-13.17366,2022
14.838371,8.020896,2022
15.464919,-13.174691,2022
15.475549,-13.151131,2022
16.156439,-13.541506,2022
15.414685,8.696907,2022
15.428636,-13.148409,2022
15.558954,-12.994474,2022
19.217838,-6.254013,2022
15.393795,-13.127468,2022
15.67584,30.95925,2022
15.359587,8.659718,2022
15.441392,-13.054189,2022
-4.5191903,4.187049,2022
10.81696,12.440099,2022
14.676496,7.7008376,2022
19.21023,-6.2464027,2022
-3.478056,7.716787,2022
14.717502,7.7779346,2022
11.07117,12.332612,2022
7.512266,7.7106953,2022
-4.6149216,4.275169,2022
12.327559,1.474314,2022
-4.5938506,4.254326,2022
11.73907,3.2175176,2022
12.347371,1.4351058,2022
-4.654862,4.3146257,2022
18.198103,8.618751,2022
12.621175,1.112337,2022
18.186886,8.601387,2022
12.420551,1.3375071,2022
3.525914,-12.008029,2022
9.257506,7.302944,2022
16.002922,8.105496,2022
-4.745394,4.4026613,2022
15.477213,-13.079554,2022
18.19549,8.679877,2022
12.564697,1.1765524,2022
12.403907,1.3822474,2022
5.292647,10.398587,2023
6.7867765,7.6760435,2023
10.035567,3.1484776,2023
5.245616,10.352446,2023
11.240563,3.256597,2023
11.066011,12.3639765,2023
10.747335,12.41138,2023
8.005592,8.7564745,2023
14.9881,8.356656,2023
19.147251,-6.1818686,2023
14.819143,8.007697,2023
15.941389,8.120837,2023
15.407661,-13.191878,2023
9.977051,11.714829,2023
15.324488,-13.229088,2023
-3.6224492,7.8537087,2023
15.490031,-13.056499,2023
-3.5955138,7.836014,2023
17.448154,8.42842,2023
15.362176,9.041287,2023
14.98095,0.42798725,2023
13.0840435,4.53864,2023
9.090678,7.4487233,2023
-1.0831851,2.4453773,2023
6.6124125,7.620581,2023
-1.0936489,2.4267979,2023
6.5795736,10.406672,2023
16.151138,9.123461,2023
10.070392,3.1953468,2023
17.462164,8.350013,2023
15.246451,0.44633892,2023
14.943332,0.49760485,2023
15.290106,0.48195496,2023
-0.9017692,2.3383436,2023
-0.70534974,2.1392474,2023
0.6817141,18.068672,2023
0.73217833,18.018314,2023
0.6458157,18.104553,2023
9.201608,7.3416986,2023
6.9519734,6.963621,2023
9.038809,7.4803176,2023
-1.2522068,1.093767,2023
17.597298,8.75642,2023
17.34839,8.248983,2023
-1.2411375,1.1496546,2023
13.695102,1.0556761,2023
-1.3882048,11.0592575,2023
13.038694,4.4058647,2023
-1.3871287,11.061206,2023
-2.9837854,7.7680526,2023
-0.8064318,2.232137,2023
-0.8466909,2.2688262,2023
-0.7507854,2.1796231,2023
15.242605,0.45399404,2023
-1.33326,11.11424,2023
-0.6687859,2.0939565,2023
15.276568,0.39883593,2023
15.083532,0.33685178,2023
-0.85712993,2.2685466,2023
6.700037,7.683741,2023
14.706991,0.7342012,2023
-0.9816395,2.3750894,2023
-0.9407006,2.4015682,2023
17.480116,8.310481,2023
-1.0645087,2.2714021,2023
-0.9226481,2.2633896,2023
17.456615,8.276619,2023
6.6354613,10.411335,2023
-1.0275376,2.4536269,2023
9.752731,11.257905,2023
-0.9892129,2.387974,2023
-1.0238893,2.4833286,2023
-1.044032,2.4666824,2023
12.911351,4.2049074,2023
9.754036,11.264107,2024
4.706733,3.8124018,2024
4.701894,3.8242729,2024
11.880676,3.1857498,2024
-0.93403476,-0.3528634,2024
-3.5573106,7.826321,2024
10.956124,12.350309,2024
19.224056,-6.2668724,2024
-3.5784354,7.8419642,2024
15.53326,-13.732173,2024
7.960176,8.711414,2024
15.5948715,31.008423,2024
14.859327,8.0511875,2024
9.94344,11.671251,2024
15.505716,-13.687954,2024
15.728174,30.859661,2024
10.721354,12.411113,2024
15.56467,30.948143,2024
4.7266755,3.8808599,2024
13.045454,1.6764821,2024
3.4214365,-12.107398,2024
15.571407,-13.780699,2024
4.6776075,3.8787787,2024
11.202019,3.2598987,2024
11.2606125,3.239697,2024
9.966818,3.0885355,2024
12.921721,4.246445,2024
4.766563,3.7917607,2024
15.070941,0.76218194,2024
4.6656604,3.83568,2024
17.185444,8.411873,2024
4.5543585,3.9771717,2024
-1.4242396,-2.0342762,2024
17.27376,8.661544,2024
4.8043146,3.7152286,2024
4.6927357,3.7972932,2024
13.134915,4.5545225,2024
6.5223584,7.5992255,2024
4.6083593,3.9460304,2024
17.088526,8.478607,2024
17.498148,8.701264,2024
15.009263,0.72975487,2024
4.6759496,3.7847757,2024
13.051253,4.4139986,2024
4.655813,3.8541176,2024
-1.6130526,10.831865,2024
-3.0193443,7.7360373,2024
9.141366,7.4854608,2024
4.607422,3.9133816,2024
4.590301,3.9345856,2024
14.997526,0.73555243,2024
3.3623397,-12.125516,2024
9.450655,7.2620435,2024
