UMAP1,UMAP2,Year
4.4092975,-0.3185273,2022
7.1876616,4.7590017,2022
4.790213,-2.517318,2022
6.4862685,7.657147,2022
2.4677603,-8.478851,2022
11.506945,1.7533588,2022
12.8744335,0.27991837,2022
11.426758,1.6747056,2022
5.6339636,-3.0612628,2022
5.54513,-2.9784365,2022
6.6099234,-0.64740694,2022
5.5354,-2.9526358,2022
12.965202,0.21031682,2022
5.783404,-2.2327092,2022
-7.476194,5.288914,2022
-7.401814,5.2529874,2022
5.049195,-2.6969678,2022
11.500132,1.7081602,2022
11.0225315,-0.1683221,2022
-7.4497156,5.2675724,2022
12.983507,0.2630864,2022
5.9408154,2.0308852,2022
-7.302967,5.1194334,2022
-7.3059464,5.126535,2022
7.853794,3.066677,2022
-7.514518,5.325294,2022
4.804919,-2.4340663,2022
-7.410528,5.2306404,2022
6.146741,3.704933,2022
6.4176803,-0.7774728,2022
-7.385297,5.2042823,2022
4.8271127,-2.4933248,2022
6.597358,-0.695644,2022
6.1518755,3.7850542,2022
6.0199213,3.9776237,2022
5.061426,-2.6964703,2022
5.048968,-2.6954293,2022
-7.538223,5.3448477,2022
12.931449,0.1853921,2022
6.3423686,3.1687613,2022
4.756113,-2.3997493,2022
5.054755,-2.7000299,2022
12.932616,0.18435042,2022
4.9811344,-2.6337378,2022
-7.340255,5.1557493,2022
5.019692,-2.666696,2022
6.4791303,7.7034063,2022
4.8078785,-1.3574618,2022
5.023203,-2.6724436,2022
6.0936193,3.90653,2022
7.790554,2.7504797,2022
10.998784,0.97130704,2022
19.050352,6.808619,2022
18.529442,6.808772,2022
7.036719,2.8110867,2022
2.1053505,-8.8371725,2022
8.907513,2.6684134,2022
19.03034,6.7638736,2022
11.028008,0.5981127,2022
19.025808,6.7652955,2022
19.074625,6.830041,2022
18.521606,6.811215,2022
11.397327,1.255766,2022
19.101427,6.8114405,2022
19.090174,6.8239365,2022
18.903116,5.6700673,2022
19.009735,6.858946,2022
15.079767,11.315362,2022
11.302492,1.3273222,2022
18.999147,6.755108,2022
-7.0923257,4.936775,2022
8.476265,2.7629437,2022
11.128685,0.22215638,2022
18.967415,5.717657,2022
2.1194422,-8.822243,2022
11.18379,0.20723246,2022
8.84395,2.6435785,2022
6.2600346,3.2403004,2022
-7.336352,5.151762,2022
4.758601,-2.505111,2022
-7.322721,5.1379867,2022
4.9416027,-1.410772,2022
4.726844,-2.4850957,2022
-7.298485,5.114182,2022
12.990622,0.1397132,2022
4.957928,-2.5947552,2022
12.96637,0.15138592,2022
4.779877,-2.5397406,2022
6.4441905,7.604173,2022
6.177878,2.2149708,2022
11.837341,0.5842554,2022
-7.3275557,5.145365,2022
19.050173,6.876961,2022
12.928141,0.21582958,2022
4.811917,-2.4169567,2022
4.759896,-2.5046124,2022
7.243755,4.761593,2023
6.4891233,3.8188102,2023
4.411579,-0.29224595,2023
7.2081075,4.779535,2023
4.6715126,-1.0556132,2023
8.875534,2.6509953,2023
8.513559,2.6934097,2023
7.0780725,2.7364187,2023
10.909633,0.94544536,2023
18.917307,5.7172337,2023
11.042334,0.6910798,2023
11.873046,0.6162055,2023
19.178453,6.9041,2023
7.7710996,2.760302,2023
19.208906,6.8971033,2023
2.062981,-8.884035,2023
19.262005,6.975798,2023
2.125584,-8.819347,2023
12.693895,0.4935911,2023
11.456681,1.715156,2023
6.5935497,-3.4923224,2023
6.558339,-0.73347557,2023
5.94718,2.0085862,2023
-4.914592,3.819873,2023
5.9082985,4.0950103,2023
-4.8716516,3.7782454,2023
7.2696853,4.146162,2023
12.181966,1.4781739,2023
4.374228,-0.28407314,2023
12.628822,0.5621739,2023
6.4901776,-3.1529562,2023
6.5980706,-3.3780453,2023
6.531277,-3.2084494,2023
-4.8745136,3.7485397,2023
-4.995939,3.461186,2023
-1.7709349,8.195127,2023
-1.7196982,8.24638,2023
-1.6910045,8.274894,2023
6.174327,2.1283207,2023
5.433865,3.5880072,2023
5.84408,1.9951451,2023
-3.9385145,3.658488,2023
13.002131,0.7294475,2023
12.432747,0.5404807,2023
-3.9212983,3.6456428,2023
5.478423,-2.9021423,2023
6.155374,-8.40711,2023
6.5991173,-0.65552676,2023
6.1440783,-8.414851,2023
2.4531324,-8.431835,2023
-4.9013133,3.5758226,2023
-4.9069304,3.56348,2023
-4.9103403,3.570184,2023
6.5070024,-3.2354882,2023
6.139828,-8.451593,2023
-4.9060235,3.5643702,2023
6.5654283,-3.2539394,2023
6.559446,-3.3662894,2023
-4.891686,3.6331987,2023
6.008439,3.9855227,2023
6.8318005,-3.2312832,2023
-4.7460093,3.694087,2023
-4.7804446,3.711886,2023
12.545067,0.38187468,2023
-4.949058,3.5141819,2023
-4.9831386,3.467996,2023
12.6431465,0.4419866,2023
7.055814,4.0293736,2023
-4.7105656,3.809281,2023
7.952027,3.1862774,2023
-4.7130413,3.7842047,2023
-4.7124553,3.82023,2023
-4.7401843,3.8413634,2023
6.4584107,-0.7594379,2023
7.9179296,3.1584268,2024
0.7616301,2.663107,2024
0.675211,2.622636,2024
4.983629,-1.5090761,2024
-2.2224133,2.7601044,2024
2.1160145,-8.827057,2024
8.6572,2.7827141,2024
18.951944,5.7371798,2024
2.028456,-8.917685,2024
19.484455,6.7324705,2024
7.0367966,2.7448153,2024
15.109295,11.365443,2024
11.042311,0.68920654,2024
7.83189,2.7962854,2024
19.525005,6.721388,2024
15.042656,11.252023,2024
8.58392,2.6674616,2024
15.029842,11.278783,2024
0.6808435,2.5913923,2024
6.018678,-2.562781,2024
6.3690863,7.521846,2024
19.411367,6.8195605,2024
0.64256513,2.5639462,2024
4.670611,-1.0973034,2024
4.6616564,-1.0370222,2024
4.43555,-0.32556817,2024
6.4662848,-0.7413379,2024
0.7324501,2.5439515,2024
6.6697636,-3.2645843,2024
0.5923267,2.662546,2024
12.445838,0.7050376,2024
0.64911675,2.6578689,2024
-0.65414435,2.0121195,2024
12.730133,0.6959878,2024
0.7300379,2.553011,2024
0.6220455,2.576783,2024
6.6494527,-0.6437255,2024
6.0448084,3.9340606,2024
0.77389634,2.5116448,2024
12.507596,0.6975517,2024
12.959846,0.69399196,2024
6.7579193,-3.201963,2024
0.70415896,2.6232786,2024
6.618088,-0.6345089,2024
0.59179896,2.670081,2024
6.142204,-8.384373,2024
2.424119,-8.423281,2024
6.2190013,2.0738757,2024
0.68040586,2.617574,2024
0.5479898,2.5340555,2024
6.6445794,-3.3081517,2024
6.269481,7.430496,2024
6.5156636,1.8523136,2024
