UMAP1,UMAP2,Year
-1.9539208,6.4697485,2020
13.049512,-0.4947256,2020
-2.6787183,6.7812057,2020
-1.6363708,6.6595616,2020
9.923583,-8.193475,2020
4.9335575,5.8024592,2020
4.704855,5.9359064,2020
-1.9252641,6.193889,2020
12.778973,0.49779505,2021
11.044983,-1.5963347,2021
10.993578,-1.4149653,2021
8.512107,-1.191369,2021
10.816187,-1.9338343,2021
5.397114,-4.1786466,2021
-3.7636273,5.5402293,2021
8.680501,-1.0739392,2021
-3.6229951,5.4725513,2021
4.2983294,-6.562993,2021
6.320406,-1.3928446,2021
5.745476,-1.7042334,2021
2.522685,2.665012,2021
4.344735,-6.4587407,2021
13.385166,-0.5106282,2021
12.462165,0.18115802,2021
4.409924,-6.3994546,2021
2.5996141,2.5958066,2021
-3.2701607,8.165646,2021
4.8997555,5.9320517,2021
13.119159,-0.83958393,2021
-3.6135256,4.6089787,2021
-3.4537964,8.098605,2021
11.201603,-1.8585495,2021
-3.474479,8.164287,2021
4.381823,-6.270649,2021
-4.030117,7.3349853,2021
-2.4694855,7.370199,2021
4.4323454,-5.5310593,2021
11.733925,1.2563417,2021
-3.8205895,7.991511,2021
6.433346,-2.1551893,2021
5.615008,0.51043266,2021
7.589785,-0.39012682,2021
-3.8042858,7.8567486,2021
7.823283,-4.79327,2021
6.235187,1.3016793,2021
4.5323296,0.9684514,2021
6.5943456,-2.2313192,2021
-2.2582617,7.33023,2021
7.8077526,-0.3409043,2021
12.89136,-1.1998154,2021
4.661038,5.782107,2021
16.170118,9.461499,2021
-3.7852793,6.957589,2021
11.585817,-5.352478,2021
16.355154,9.451896,2021
11.751119,-5.4050417,2021
12.95868,-0.6854999,2021
6.206676,-0.23338759,2021
-3.733745,6.9290047,2021
5.875017,-1.913404,2021
4.355717,-5.8990083,2021
8.93062,1.472507,2021
-3.938308,7.4434686,2021
8.008649,0.8352339,2021
7.936998,-0.85594225,2021
6.1938457,-0.30136213,2021
16.992544,5.937747,2021
17.15401,5.94434,2021
9.820979,1.407315,2021
9.741585,1.4987253,2021
16.241987,9.359546,2021
11.917328,-0.62778085,2021
7.1796856,0.5996936,2021
5.9970555,-1.7964236,2021
6.0322995,-1.8880994,2021
16.833096,7.183761,2021
15.852279,5.280334,2021
11.751287,-7.972096e-05,2021
10.380812,-8.554444,2021
10.273683,-8.5872345,2021
10.478993,-8.71893,2021
-3.9198372,7.5035157,2021
10.455757,-5.1636004,2021
9.20055,-3.6644382,2021
-3.6102176,7.6987095,2021
12.74409,-0.7039374,2021
12.98256,-0.9500622,2021
7.566123,-4.3085046,2021
11.592268,1.000381,2021
12.647446,0.081094,2021
-4.189335,7.057585,2021
-3.302497,8.006767,2021
8.622927,-3.7168083,2021
5.864937,1.1150525,2021
-2.8718581,7.811045,2021
6.22464,1.0779884,2021
13.376771,-1.0445768,2021
9.073248,-2.8814285,2021
12.905057,-0.5316864,2021
-4.177722,7.757021,2021
-3.713196,7.0600023,2021
6.256463,-1.3240731,2021
4.5068607,-6.051032,2021
-4.104835,7.470848,2021
-3.7453694,7.2791777,2021
4.7658277,5.940885,2021
4.647467,0.9412388,2021
4.7759905,5.6549706,2021
8.51275,0.24709432,2021
5.733521,-3.75797,2022
6.8994346,-4.096567,2022
8.554361,-1.0943434,2022
5.5742016,-3.787907,2022
-3.6069214,2.8249683,2022
-3.2447026,4.051836,2022
5.704397,-3.571311,2022
5.825225,-3.5929642,2022
8.516033,-1.1318542,2022
7.540955,-6.2993126,2022
4.826598,6.273592,2022
10.538398,-4.993829,2022
11.987097,0.9809297,2022
13.615069,-1.4934355,2022
11.957255,1.1361383,2022
6.126704,-6.311483,2022
6.4206467,-6.52243,2022
9.712604,-2.7453504,2022
6.324912,-6.3573985,2022
13.782896,-1.6192727,2022
6.6345596,-5.2014565,2022
-4.3925557,2.842268,2022
-4.0134044,2.92304,2022
6.85724,-6.166947,2022
12.117967,1.0195295,2022
11.287405,-1.9638166,2022
-3.4910989,2.6163254,2022
14.15563,-1.2457814,2022
5.339133,-1.2860844,2022
-4.0859327,2.6451724,2022
-4.2550974,2.8853114,2022
8.252738,0.44402707,2022
-4.249642,2.3799531,2022
7.6633854,-5.707828,2022
-3.9621608,2.4895663,2022
5.4820647,0.84193426,2022
9.02121,-2.6732123,2022
-3.8483365,2.355573,2022
7.6985993,-6.0257397,2022
9.898999,-2.2602463,2022
5.6468825,0.78359437,2022
5.9380674,1.1810722,2022
6.8767247,-6.217182,2022
6.8999343,-5.9169583,2022
-4.394948,2.731068,2022
13.971495,-1.6207001,2022
6.16861,0.06454766,2022
7.8442607,-5.929076,2022
7.0163813,-5.991285,2022
14.095006,-1.5362083,2022
7.235499,-6.208521,2022
-3.893081,2.776218,2022
7.2480264,-6.381766,2022
4.5420103,6.211633,2022
7.7782755,-4.545822,2022
7.1212525,-5.929547,2022
6.0385656,1.1623049,2022
7.8990097,0.9643448,2022
10.916568,0.013280679,2022
17.465994,6.3002496,2022
16.547466,7.3664927,2022
7.039308,0.26469067,2022
11.282142,-5.224449,2022
9.471876,1.312325,2022
17.870344,6.317768,2022
10.877447,-0.7675609,2022
17.69371,6.4025016,2022
17.75518,6.492832,2022
16.625536,7.4367824,2022
11.49832,0.2916892,2022
17.844448,6.395265,2022
17.629803,6.2774625,2022
15.977057,5.4256754,2022
17.701529,6.0633893,2022
16.198734,10.056829,2022
11.554003,0.48054743,2022
17.92502,6.0671806,2022
-3.9005792,3.4659069,2022
8.791208,1.3975805,2022
11.211046,-1.2149179,2022
15.612334,5.4265413,2022
11.365259,-5.0964813,2022
11.041746,-1.2520721,2022
9.538087,1.1949192,2022
6.029398,0.16548727,2022
-3.9379869,2.8772037,2022
7.7616425,-6.1164184,2022
-4.0541,2.8979461,2022
7.503117,-4.2442484,2022
7.907772,-6.1545963,2022
-4.0498357,2.5686426,2022
13.9753685,-1.4143168,2022
7.16141,-6.221036,2022
13.965455,-1.4894944,2022
7.461946,-5.7610235,2022
4.7465634,6.121119,2022
5.9363008,-1.341859,2022
11.974063,-0.93649304,2022
-3.87659,2.5670834,2022
17.609589,6.505164,2022
13.790008,-1.5470759,2022
7.547797,-6.2065735,2022
7.6258173,-6.0797257,2022
8.44525,-1.3066539,2023
6.3880754,0.40448356,2023
5.410833,-3.6789355,2023
8.687797,-1.0302452,2023
6.6806946,-4.4839454,2023
9.633394,1.2419963,2023
8.846804,1.6120944,2023
7.2617984,0.51694113,2023
11.0406685,-0.010162525,2023
15.784086,5.1588836,2023
11.011533,-0.45396963,2023
11.808673,-0.607854,2023
17.502756,6.1097593,2023
8.149921,0.9708206,2023
17.307972,6.1276727,2023
11.432459,-5.320913,2023
17.471916,5.8486485,2023
11.606336,-5.0244794,2023
13.223013,-1.5154066,2023
11.905449,0.93845844,2023
4.63859,-5.63982,2023
9.827456,-2.3013613,2023
5.4914103,-1.3732998,2023
-4.574621,4.7538133,2023
6.15155,1.5567212,2023
-4.4763308,4.741945,2023
7.8860016,-0.9141319,2023
12.915242,0.35671088,2023
5.571817,-3.8503683,2023
13.067555,-1.2849298,2023
3.929747,-5.454665,2023
4.79132,-5.426412,2023
4.1076965,-5.4586134,2023
-4.6610274,5.2514286,2023
-5.261548,5.668749,2023
2.4642847,2.724685,2023
2.8564193,2.3184688,2023
2.6336036,2.5623057,2023
6.128033,-1.521846,2023
4.8131127,0.8936388,2023
5.2490077,-1.4112108,2023
-3.8641388,5.221797,2023
13.707601,-0.67534375,2023
12.501185,-1.3925927,2023
-3.7728314,5.1838856,2023
6.2624316,-6.2875695,2023
10.341334,-8.343709,2023
9.674986,-2.618333,2023
10.442079,-8.66428,2023
10.4363,-4.968485,2023
-4.9782643,5.5475364,2023
-4.9458284,5.504865,2023
-4.925494,5.360594,2023
4.2325845,-5.3453665,2023
10.201672,-8.404567,2023
-5.1448445,5.6804194,2023
4.2059975,-5.3726535,2023
4.590362,-5.661341,2023
-4.918594,5.1854424,2023
5.996982,1.3017986,2023
5.241395,-5.761633,2023
-4.9900246,4.959217,2023
-4.977748,4.917043,2023
12.879057,-1.7530708,2023
-5.330267,5.2549896,2023
-5.5281343,5.1473002,2023
12.82523,-1.7168847,2023
7.3894854,-0.37486202,2023
-4.757468,4.5996327,2023
8.576677,0.35283184,2023
-4.9867296,4.5637984,2023
-4.782281,4.4396043,2023
-4.8928695,4.4416423,2023
8.926817,-2.661114,2023
8.445194,0.1758977,2024
-0.25247213,4.3347464,2024
-0.25956732,4.188608,2024
7.7534747,-4.356449,2024
-3.02448,5.2491817,2024
11.450992,-4.9739146,2024
9.136798,0.97693133,2024
15.984097,5.356845,2024
11.722147,-5.442241,2024
17.045416,5.4526253,2024
7.0077195,0.53872746,2024
16.211119,10.186193,2024
10.930182,-0.5301311,2024
8.093522,1.1114181,2024
17.128307,5.5186267,2024
16.055172,10.103007,2024
9.073272,1.300772,2024
15.769077,10.061235,2024
-0.20451574,3.8223426,2024
6.0775824,-5.362277,2024
4.46822,6.0779753,2024
16.891092,5.5613055,2024
-0.1863091,3.9347367,2024
6.8003993,-4.259571,2024
6.768297,-4.2053666,2024
5.379936,-3.9877717,2024
9.124513,-2.5202422,2024
-0.47252706,3.8151584,2024
4.466906,-5.7693596,2024
-0.47138277,4.446236,2024
12.642204,-1.2874756,2024
-0.28305697,4.1547327,2024
-1.1173729,4.48978,2024
13.28771,-1.1653705,2024
-0.6570715,3.85337,2024
-0.7134965,4.103123,2024
9.939967,-2.1959443,2024
5.951575,1.3301228,2024
-0.046771463,3.8656733,2024
13.173813,-1.0769104,2024
13.660127,-0.85044336,2024
5.0358267,-5.702426,2024
-0.59653753,4.2120733,2024
9.716678,-2.6018703,2024
-0.5781088,4.4160924,2024
9.894974,-8.383045,2024
10.27004,-5.0762877,2024
5.884473,-1.6935364,2024
-0.5553306,3.8795917,2024
-0.8284033,4.0371475,2024
4.758727,-5.4652143,2024
4.8443656,5.452101,2024
6.585423,-2.0606709,2024
